,MessageID,MessageType,MessageTimeLeft,MessageTimeReceived,MessageDelay,MessageRoute,MessageTarget
3069,77_36,Real,31.850204377713727,39.42978708071037,"[1.1757097376764813, 0.7782836978842362, 0]","[Client id: 77, ( id: 10, corrupt: False ), Client id: 76]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3070,99_49,Real,38.29547027119868,39.83481659899091,"[0.24150122278271455, 0.01441870980382291, 0]","[Client id: 99, ( id: 6, corrupt: False ), Client id: 77]","[0.0, 0.0, 0.0, 0.001094189891315125, 0.0015009463529699917, 0.0, 0.0, 0.0, 0.003138105960899997, 0.0, 0.0]"
3071,86_16,Real,23.68617137122937,39.83481659899091,"[0.5536071226122101, 0.28681596944506677, 0]","[Client id: 86, ( id: 6, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.0015009463529699917, 0.0, 0.0, 0.0, 0.0031381059608999976, 0.0, 0.0]"
3072,33_38,Real,32.02312190279045,39.83481659899091,"[0.2461661883470614, 2.7035328119352995, 0]","[Client id: 33, ( id: 6, corrupt: False ), Client id: 64]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.0015009463529699917, 0.0, 0.0, 0.0, 0.0031381059608999976, 0.0, 0.0]"
3073,18_38,Real,34.99909950612385,39.83481659899091,"[1.4998193234526676, 0.49506696624716495, 0]","[Client id: 18, ( id: 6, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.001500946352969992, 0.0, 0.0, 0.0, 0.003138105960899998, 0.0, 0.0]"
3074,62_59,Real,39.36014331162156,39.83481659899091,"[0.3953248742667373, 0.45154742990646957, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.001500946352969992, 0.0, 0.0, 0.0, 0.0031381059608999984, 0.0, 0.0]"
3075,26_5,Real,3.4656002533937458,39.83481659899091,"[0.4959684290570833, 0.13321290581641407, 0]","[Client id: 26, ( id: 6, corrupt: False ), Client id: 82]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.001500946352969992, 0.0, 0.0, 0.0, 0.0031381059608999984, 0.0, 0.0]"
3076,74_26,Real,33.61165200890522,39.83481659899091,"[0.23820343630009821, 0.29171543042603665, 0]","[Client id: 74, ( id: 6, corrupt: False ), Client id: 75]","[0.0, 0.0, 0.0, 0.0010941898913151248, 0.001500946352969992, 0.0, 0.0, 0.0, 0.003138105960899999, 0.0, 0.0]"
3077,21_38,Real,38.49696526447555,39.83481659899091,"[0.17404336222881625, 0.8484425094088248, 0]","[Client id: 21, ( id: 6, corrupt: False ), Client id: 85]","[0.0, 0.0, 0.0, 0.0010941898913151245, 0.001500946352969992, 0.0, 0.0, 0.0, 0.0031381059608999993, 0.0, 0.0]"
3078,94_29,Real,33.21033747620153,39.83481659899091,"[1.5132872186045707, 1.6291575551018103, 0]","[Client id: 94, ( id: 6, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0010941898913151245, 0.001500946352969992, 0.0, 0.0, 0.0, 0.0031381059608999993, 0.0, 0.0]"
3079,52_38,Real,30.16155319858889,39.83481659899091,"[1.34124202812768, 0.1781605918289053, 0]","[Client id: 52, ( id: 6, corrupt: False ), Client id: 4]","[0.0, 0.0, 0.0, 0.0010941898913151245, 0.001500946352969992, 0.0, 0.0, 0.0, 0.0031381059608999997, 0.0, 0.0]"
3080,61_44,Real,39.30221592407209,39.84440606882242,"[0.8951311480347863, 1.9207663661124095, 0]","[Client id: 61, ( id: 5, corrupt: False ), Client id: 79]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3081,50_39,Real,31.96512146478503,39.84440606882242,"[0.20481097707497392, 0.34551630946992673, 0]","[Client id: 50, ( id: 5, corrupt: False ), Client id: 2]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3082,71_58,Real,39.30185049878014,39.84440606882242,"[0.3342429045511415, 0.1768218264825848, 0]","[Client id: 71, ( id: 5, corrupt: False ), Client id: 88]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3083,87_38,Real,35.487980331182264,39.84440606882242,"[0.4509475580500735, 0.19595111075329252, 0]","[Client id: 87, ( id: 5, corrupt: False ), Client id: 19]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3084,85_31,Real,38.8738895769006,39.84440606882242,"[4.576382263210792, 1.393317408856407, 0]","[Client id: 85, ( id: 5, corrupt: False ), Client id: 27]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3085,80_6,Real,5.4917456704791,39.84440606882242,"[0.2747588414558644, 0.19379682789850614, 0]","[Client id: 80, ( id: 5, corrupt: False ), Client id: 85]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3086,67_31,Real,27.515578288310092,39.84440606882242,"[0.19915533675391744, 0.04884289369131383, 0]","[Client id: 67, ( id: 5, corrupt: False ), Client id: 96]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3087,86_29,Real,34.64026595941391,39.84440606882242,"[1.148044332503183, 0.5763294841934666, 0]","[Client id: 86, ( id: 5, corrupt: False ), Client id: 14]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3088,27_37,Real,38.77130631444028,39.84440606882242,"[5.8050524851409895, 0.051173001652757566, 0]","[Client id: 27, ( id: 5, corrupt: False ), Client id: 12]","[0.0005233476330273598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3089,73_43,Real,36.84348661086054,39.84440606882242,"[1.4092784515288892, 0.3019070233828569, 0]","[Client id: 73, ( id: 5, corrupt: False ), Client id: 27]","[0.0005233476330273597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3090,69_20,Real,30.640687224549907,39.851788976671344,"[0.7186516810191093, 0.8597708636204445, 0]","[Client id: 69, ( id: 2, corrupt: False ), Client id: 35]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3091,98_33,Real,31.017295386433478,39.851788976671344,"[2.394368339617144, 0.8026318320451462, 0]","[Client id: 98, ( id: 2, corrupt: False ), Client id: 65]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3092,39_30,Real,35.64205352642412,39.851788976671344,"[3.118983165069488, 0.6360721551104359, 0]","[Client id: 39, ( id: 2, corrupt: False ), Client id: 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3093,81_47,Real,36.12237339718901,39.851788976671344,"[0.2091243503077121, 1.2634337884732674, 0]","[Client id: 81, ( id: 2, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3094,68_13,Real,12.01641617476776,39.851788976671344,"[0.49194060388587624, 0.9021209579439455, 0]","[Client id: 68, ( id: 2, corrupt: False ), Client id: 49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3095,38_26,Real,27.040839629322004,39.851788976671344,"[0.9901435308139676, 0.9575435683260315, 0]","[Client id: 38, ( id: 2, corrupt: False ), Client id: 33]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3096,14_39,Real,35.36001218310045,39.851788976671344,"[0.2010398168956468, 0.0527487766417527, 0]","[Client id: 14, ( id: 2, corrupt: False ), Client id: 96]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3097,16_46,Real,39.212315461388094,39.851788976671344,"[0.213920222787636, 0.5131710580521633, 0]","[Client id: 16, ( id: 2, corrupt: False ), Client id: 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3098,69_27,Real,35.4457747662745,39.851788976671344,"[0.5518349755784415, 0.41683733181351745, 0]","[Client id: 69, ( id: 2, corrupt: False ), Client id: 26]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3099,35_40,Real,29.668863909997892,39.851788976671344,"[0.15436304781275043, 1.491192256502615, 0]","[Client id: 35, ( id: 2, corrupt: False ), Client id: 40]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3100,12_26,Real,35.417761431207474,39.87240330313557,"[4.25059022555589, 0.99731200736281, 0]","[Client id: 12, ( id: 4, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3101,1_39,Real,38.6697304416489,39.87240330313557,"[0.4803468595429441, 0.7034973928231694, 0]","[Client id: 1, ( id: 4, corrupt: False ), Client id: 54]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3102,34_30,Real,34.64403900849814,39.87240330313557,"[1.779058101075454, 0.2108894414401778, 0]","[Client id: 34, ( id: 4, corrupt: False ), Client id: 97]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3103,63_48,Real,39.380398684656555,39.87240330313557,"[2.3366542376988084, 2.9473441459063507, 0]","[Client id: 63, ( id: 4, corrupt: False ), Client id: 89]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3104,92_39,Real,38.510467649209914,39.87240330313557,"[0.42170336085658205, 1.0640784173430378, 0]","[Client id: 92, ( id: 4, corrupt: False ), Client id: 22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3105,3_31,Real,37.09033391876332,39.87240330313557,"[1.3666672644839044, 0.7882059236606456, 0]","[Client id: 3, ( id: 4, corrupt: False ), Client id: 49]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3106,9_28,Real,29.195000463950244,39.87240330313557,"[0.49888290808708646, 0.74855192183921, 0]","[Client id: 9, ( id: 4, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3107,34_26,Real,29.086803414187095,39.87240330313557,"[0.09958578449864382, 1.0100422185959543, 0]","[Client id: 34, ( id: 4, corrupt: False ), Client id: 18]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3108,90_43,Real,34.27231119223009,39.87240330313557,"[0.10774459062633383, 0.26004342001836334, 0]","[Client id: 90, ( id: 4, corrupt: False ), Client id: 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3109,55_38,Real,33.415130754397524,39.87240330313557,"[0.964612116525156, 0.6436612993142397, 0]","[Client id: 55, ( id: 4, corrupt: False ), Client id: 69]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3110,67_34,Real,29.072121184260084,40.00211463974308,"[0.05798347862195762, 1.4564787302255262, 0]","[Client id: 67, ( id: 9, corrupt: False ), Client id: 15]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0015009463529699917, 0.0, 0.002541865828329001, 0.0, 0.0, 0.0]"
3111,67_39,Real,32.71727463572621,40.00211463974308,"[0.777015498834234, 1.8561096186369384, 0]","[Client id: 67, ( id: 9, corrupt: False ), Client id: 47]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0015009463529699917, 0.0, 0.002541865828329001, 0.0, 0.0, 0.0]"
3112,71_34,Real,19.572760263060275,40.00211463974308,"[1.470160273445355, 0.697247484195671, 0]","[Client id: 71, ( id: 9, corrupt: False ), Client id: 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0015009463529699917, 0.0, 0.002541865828329001, 0.0, 0.0, 0.0]"
3113,80_18,Real,11.297703092842559,40.00211463974308,"[0.3718191979287542, 1.0260961737018384, 0]","[Client id: 80, ( id: 9, corrupt: False ), Client id: 89]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.002541865828329001, 0.0, 0.0, 0.0]"
3114,74_31,Real,38.16573935858467,40.00211463974308,"[0.4537229216242922, 0.07558367666733833, 0]","[Client id: 74, ( id: 9, corrupt: False ), Client id: 27]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290012, 0.0, 0.0, 0.0]"
3115,34_29,Real,32.864980907422684,40.00211463974308,"[1.5552900168498784, 0.8793454466407565, 0]","[Client id: 34, ( id: 9, corrupt: False ), Client id: 9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290012, 0.0, 0.0, 0.0]"
3116,31_48,Real,36.86953031415048,40.00211463974308,"[0.04566271679484687, 0.023057230752743532, 0]","[Client id: 31, ( id: 9, corrupt: False ), Client id: 83]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290012, 0.0, 0.0, 0.0]"
3117,40_22,Real,25.423612369899693,40.00211463974308,"[3.1254294490275667, 0.20507072315569022, 0]","[Client id: 40, ( id: 9, corrupt: False ), Client id: 89]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290012, 0.0, 0.0, 0.0]"
3118,13_42,Real,39.9002852884672,40.00211463974308,"[1.0433188314154838, 1.493549718546783, 0]","[Client id: 13, ( id: 9, corrupt: False ), Client id: 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290012, 0.0, 0.0, 0.0]"
3119,18_8,Real,4.106795116034714,40.00211463974308,"[0.7823198462225397, 0.20075920627187321, 0]","[Client id: 18, ( id: 9, corrupt: False ), Client id: 99]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.001500946352969992, 0.0, 0.0025418658283290017, 0.0, 0.0, 0.0]"
3120,3_24,Real,27.83557468887638,40.3284997632917,"[2.022158587382944, 0.30492434483118785, 0]","[Client id: 3, ( id: 3, corrupt: False ), Client id: 1]","[0.0, 0.0006461081889226666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3121,55_41,Real,35.17174738601117,40.3284997632917,"[0.2049995680884324, 0.5144839585818313, 0]","[Client id: 55, ( id: 3, corrupt: False ), Client id: 28]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3122,16_47,Real,39.29202081273212,40.3284997632917,"[0.07970535134402264, 0.2359774294619, 0]","[Client id: 16, ( id: 3, corrupt: False ), Client id: 63]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3123,35_3,Real,1.4552137002325527,40.3284997632917,"[0.8135546739756954, 0.14557598517999262, 0]","[Client id: 35, ( id: 3, corrupt: False ), Client id: 14]","[0.0, 0.0006461081889226668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3124,73_44,Real,38.33033065529465,40.3284997632917,"[1.4868440444341116, 0.7356013309181132, 0]","[Client id: 73, ( id: 3, corrupt: False ), Client id: 66]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3125,62_53,Real,33.6972731973064,40.3284997632917,"[0.33325772569746004, 0.5862410526364701, 0]","[Client id: 62, ( id: 3, corrupt: False ), Client id: 17]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3126,83_39,Real,35.92699179512287,40.3284997632917,"[0.8097642193601564, 0.3784564116548674, 0]","[Client id: 83, ( id: 3, corrupt: False ), Client id: 45]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3127,40_25,Real,28.42644511890524,40.3284997632917,"[0.4571812925399053, 0.0920247743126937, 0]","[Client id: 40, ( id: 3, corrupt: False ), Client id: 99]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3128,95_39,Real,32.43630705356972,40.3284997632917,"[2.0909492066295634, 0.20640462322737155, 0]","[Client id: 95, ( id: 3, corrupt: False ), Client id: 55]","[0.0, 0.0006461081889226667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3129,83_37,Real,33.740572643504365,40.3284997632917,"[0.4403484590795419, 0.1311839478838084, 0]","[Client id: 83, ( id: 3, corrupt: False ), Client id: 97]","[0.0, 0.0006461081889226666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3130,55_43,Real,39.5325691399112,40.35705996497585,"[1.1708441962110698, 0.819391395918208, 0]","[Client id: 55, ( id: 1, corrupt: False ), Client id: 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3131,55_35,Real,29.14224588469993,40.35705996497585,"[0.9224200981304814, 0.9066555555245818, 0]","[Client id: 55, ( id: 1, corrupt: False ), Client id: 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3132,82_16,Real,13.304610980366233,40.35705996497585,"[0.009484759794974148, 0.05116980021831922, 0]","[Client id: 82, ( id: 1, corrupt: False ), Client id: 12]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3133,75_40,Real,39.00411997027943,40.35705996497585,"[2.1621825184923926, 0.4397768652707563, 0]","[Client id: 75, ( id: 1, corrupt: False ), Client id: 56]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3134,88_38,Real,38.288587978940086,40.35705996497585,"[0.9189255149596584, 0.1281440870334588, 0]","[Client id: 88, ( id: 1, corrupt: False ), Client id: 44]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3135,28_22,Real,25.685658253858655,40.35705996497585,"[1.410649093807605, 0.31048093685980693, 0]","[Client id: 28, ( id: 1, corrupt: False ), Client id: 66]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3136,49_25,Real,34.90288712086028,40.35705996497585,"[3.256482019841095, 0.1546724211013182, 0]","[Client id: 49, ( id: 1, corrupt: False ), Client id: 85]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3137,98_37,Real,33.756032251494965,40.35705996497585,"[1.6533111435757286, 0.6547218653575078, 0]","[Client id: 98, ( id: 1, corrupt: False ), Client id: 95]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3138,73_46,Real,39.160466477259696,40.35705996497585,"[0.3740265396548114, 0.8362382491806746, 0]","[Client id: 73, ( id: 1, corrupt: False ), Client id: 46]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3139,65_38,Real,33.822334694979496,40.35705996497585,"[0.6297171841081531, 1.5436257860985605, 0]","[Client id: 65, ( id: 1, corrupt: False ), Client id: 14]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3140,35_19,Real,14.377990631006382,40.40176313143595,"[0.1992149631496048, 0.23402402774061867, 0]","[Client id: 35, ( id: 7, corrupt: False ), Client id: 10]","[0.0, 0.0, 0.0012157665459056938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0047829689999999946]"
3141,10_33,Real,35.52859158361358,40.40176313143595,"[2.092497075102951, 1.8122372937302749, 0]","[Client id: 10, ( id: 7, corrupt: False ), Client id: 21]","[0.0, 0.0, 0.0012157665459056938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0047829689999999946]"
3142,18_19,Real,13.665664268726783,40.40176313143595,"[0.11577402006513705, 3.4463623439671984, 0]","[Client id: 18, ( id: 7, corrupt: False ), Client id: 13]","[0.0, 0.0, 0.001215766545905694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999995]"
3143,8_31,Real,36.871672624954726,40.40176313143595,"[2.3474487421429737, 0.7980213856748705, 0]","[Client id: 8, ( id: 7, corrupt: False ), Client id: 68]","[0.0, 0.0, 0.001215766545905694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999995]"
3144,20_34,Real,30.436528432929173,40.40176313143595,"[0.5147502594083864, 0.8824956587161017, 0]","[Client id: 20, ( id: 7, corrupt: False ), Client id: 67]","[0.0, 0.0, 0.001215766545905694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999995]"
3145,83_30,Real,31.312805989045405,40.40176313143595,"[0.24494796866953172, 0.5622082831011186, 0]","[Client id: 83, ( id: 7, corrupt: False ), Client id: 70]","[0.0, 0.0, 0.001215766545905694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999996]"
3146,25_21,Real,34.55367356749186,40.40176313143595,"[0.48979587833535737, 1.2776790715299424, 0]","[Client id: 25, ( id: 7, corrupt: False ), Client id: 88]","[0.0, 0.0, 0.0012157665459056942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999996]"
3147,22_43,Real,38.13662944670514,40.40176313143595,"[0.253386964981889, 0.4872861025155513, 0]","[Client id: 22, ( id: 7, corrupt: False ), Client id: 38]","[0.0, 0.0, 0.0012157665459056942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999996]"
3148,19_37,Real,40.301763131435955,40.40176313143595,"[2.4429753074756393, 1.4242433733473308, 0]","[Client id: 19, ( id: 7, corrupt: False ), Client id: 96]","[0.0, 0.0, 0.0012157665459056942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999997]"
3149,34_33,Real,38.49819497747751,40.40176313143595,"[0.8738600244288368, 1.5407642387621365, 0]","[Client id: 34, ( id: 7, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0012157665459056942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004782968999999997]"
3150,58_23,Real,23.69053575621071,40.427372966568136,"[0.4518576700588652, 2.33595908448297, 0]","[Client id: 58, ( id: 10, corrupt: False ), Client id: 39]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3151,27_3,Real,2.562420961962525,40.427372966568136,"[1.3034090240552227, 0.7075459146486005, 0]","[Client id: 27, ( id: 10, corrupt: False ), Client id: 98]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3152,81_29,Real,25.863763815031902,40.427372966568136,"[0.7827962037228741, 1.3622415654378806, 0]","[Client id: 81, ( id: 10, corrupt: False ), Client id: 34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3153,57_17,Real,20.32501719200994,40.427372966568136,"[1.492132421248704, 0.4017852994647695, 0]","[Client id: 57, ( id: 10, corrupt: False ), Client id: 17]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3154,76_34,Real,28.71807984490995,40.427372966568136,"[0.07610920303281568, 0.5751504507764168, 0]","[Client id: 76, ( id: 10, corrupt: False ), Client id: 38]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3155,16_44,Real,36.597240027285224,40.427372966568136,"[0.9543617738184128, 0.7102623304774326, 0]","[Client id: 16, ( id: 10, corrupt: False ), Client id: 87]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3156,16_40,Real,32.293311570492314,40.427372966568136,"[1.78568908115834, 0.4119575778349108, 0]","[Client id: 16, ( id: 10, corrupt: False ), Client id: 41]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3157,9_39,Real,39.092505675736184,40.427372966568136,"[1.9731314469195198, 0.27261672889413896, 0]","[Client id: 9, ( id: 10, corrupt: False ), Client id: 69]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3158,51_41,Real,34.04692266916639,40.427372966568136,"[0.19439360508859174, 0.5888995434648369, 0]","[Client id: 51, ( id: 10, corrupt: False ), Client id: 50]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3159,26_20,Real,33.28136954314839,40.427372966568136,"[0.2148157810544391, 0.8614158303844154, 0]","[Client id: 26, ( id: 10, corrupt: False ), Client id: 70]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3160,68_41,Real,39.85036714470916,40.601257860104354,"[2.4195309229803574, 0.8102740610720703, 0]","[Client id: 68, ( id: 2, corrupt: False ), Client id: 84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3161,67_50,Real,40.08057273944812,40.601257860104354,"[1.222672834343208, 0.24508995431754377, 0]","[Client id: 67, ( id: 2, corrupt: False ), Client id: 25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3162,96_18,Real,19.8231304940541,40.601257860104354,"[2.640783678816749, 0.8941101838214649, 0]","[Client id: 96, ( id: 2, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3163,62_54,Real,35.55772729214795,40.601257860104354,"[1.8604540948415538, 0.3854748224190544, 0]","[Client id: 62, ( id: 2, corrupt: False ), Client id: 93]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3164,90_42,Real,34.16456660160376,40.601257860104354,"[0.8422408950914548, 0.746187255749498, 0]","[Client id: 90, ( id: 2, corrupt: False ), Client id: 61]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
