,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
2335,9_17,Real,22.54690870313343,"[2.4066214093032223, 0.6913487678071156, 0]","[Client id: 9, ( id: 1, corrupt: False ), Client id: 89]"
2336,14_28,Real,22.548013399996336,"[1.0056146431133275, 0.7680453627584617, 0]","[Client id: 14, ( id: 5, corrupt: False ), Client id: 28]"
2337,44_30,Real,22.563468714142573,"[2.2480417309644922, 0.6116659928185999, 0]","[Client id: 44, ( id: 8, corrupt: False ), Client id: 41]"
2338,9_18,Real,22.58951047294859,"[0.04260176981515957, 0.27324815812008874, 0]","[Client id: 9, ( id: 9, corrupt: False ), Client id: 85]"
2339,95_27,Real,22.610136623127094,"[0.3674695068837368, 1.1296835448434166, 0]","[Client id: 95, ( id: 10, corrupt: False ), Client id: 56]"
2340,78_34,Real,22.633386652500484,"[1.2383657800612236, 0.2822402306143829, 0]","[Client id: 78, ( id: 10, corrupt: False ), Client id: 48]"
2341,79_25,Real,22.64887028271081,"[0.7268994054871467, 0.03533009937805801, 0]","[Client id: 79, ( id: 7, corrupt: False ), Client id: 50]"
2342,63_30,Real,22.673392233386647,"[0.6453165428528047, 0.4745645130336751, 0]","[Client id: 63, ( id: 1, corrupt: False ), Client id: 67]"
2343,12_16,Real,22.67774072576578,"[4.0288677992452815, 1.1724050454561854, 0]","[Client id: 12, ( id: 7, corrupt: False ), Client id: 76]"
2344,33_30,Real,22.703773777452525,"[0.9998512184968344, 0.4790447516679515, 0]","[Client id: 33, ( id: 8, corrupt: False ), Client id: 64]"
2345,46_28,Real,22.705463517119792,"[0.6082198626733507, 1.9558344880728367, 0]","[Client id: 46, ( id: 2, corrupt: False ), Client id: 29]"
2346,62_33,Real,22.71738196753156,"[3.868844279439262, 0.29837411276281434, 0]","[Client id: 62, ( id: 6, corrupt: False ), Client id: 57]"
2347,80_34,Real,22.74561588671902,"[1.8990154140563162, 0.6883665779757181, 0]","[Client id: 80, ( id: 1, corrupt: False ), Client id: 57]"
2348,19_22,Real,22.747561611087388,"[3.808447559815485, 0.10831489786095183, 0]","[Client id: 19, ( id: 5, corrupt: False ), Client id: 49]"
2349,41_35,Real,22.748468741265306,"[0.20172906752721625, 0.6798556372881254, 0]","[Client id: 41, ( id: 8, corrupt: False ), Client id: 25]"
2350,77_26,Real,22.757482278058344,"[0.458016520186245, 0.29104903398879856, 0]","[Client id: 77, ( id: 5, corrupt: False ), Client id: 96]"
2351,89_21,Real,22.781678472790265,"[0.32161053698637754, 0.32705107699869346, 0]","[Client id: 89, ( id: 6, corrupt: False ), Client id: 71]"
2352,34_23,Real,22.806365071283885,"[0.43927829195166623, 0.5345198267508813, 0]","[Client id: 34, ( id: 7, corrupt: False ), Client id: 72]"
2353,38_22,Real,22.815814266989364,"[0.8940134278038543, 0.9761883968158903, 0]","[Client id: 38, ( id: 3, corrupt: False ), Client id: 32]"
2354,4_31,Real,22.817517755859036,"[0.6081570406503718, 0.29506338347951716, 0]","[Client id: 4, ( id: 8, corrupt: False ), Client id: 3]"
2355,72_21,Real,22.828130793133532,"[4.856592091131973, 1.3537123172958274, 0]","[Client id: 72, ( id: 1, corrupt: False ), Client id: 1]"
2356,5_22,Real,22.84464173975155,"[0.7035596117185496, 0.4338907869916095, 0]","[Client id: 5, ( id: 9, corrupt: False ), Client id: 28]"
2357,28_19,Real,22.84902603762433,"[1.808171837886769, 0.8529578638188621, 0]","[Client id: 28, ( id: 1, corrupt: False ), Client id: 16]"
2358,0_22,Real,22.865561017052215,"[2.282707161798415, 0.8078330948067385, 0]","[Client id: 0, ( id: 2, corrupt: False ), Client id: 37]"
2359,76_25,Real,22.876678681883774,"[0.9318181094034718, 0.4360203620908809, 0]","[Client id: 76, ( id: 9, corrupt: False ), Client id: 14]"
2360,15_26,Real,22.88401400620658,"[0.5178746903729197, 0.274714355553459, 0]","[Client id: 15, ( id: 7, corrupt: False ), Client id: 47]"
2361,74_21,Real,22.89034185067033,"[4.666631405996075, 0.16838955632409658, 0]","[Client id: 74, ( id: 1, corrupt: False ), Client id: 59]"
2362,94_20,Real,22.894239609806828,"[1.5127568542553944, 0.97646788148525, 0]","[Client id: 94, ( id: 9, corrupt: False ), Client id: 53]"
2363,16_30,Real,22.89715581704499,"[0.7654607492470845, 0.6148490819315895, 0]","[Client id: 16, ( id: 10, corrupt: False ), Client id: 43]"
2364,39_21,Real,22.922083270610237,"[1.5654574613100225, 0.20684064055865717, 0]","[Client id: 39, ( id: 9, corrupt: False ), Client id: 59]"
2365,90_31,Real,22.93106690738588,"[0.5308205240753183, 2.394621425489632, 0]","[Client id: 90, ( id: 9, corrupt: False ), Client id: 3]"
2366,26_15,Real,22.934952983450565,"[1.9481391869763847, 0.7326613827789037, 0]","[Client id: 26, ( id: 1, corrupt: False ), Client id: 48]"
2367,4_32,Real,22.936739605788368,"[0.11922184992933235, 0.695049216948668, 0]","[Client id: 4, ( id: 9, corrupt: False ), Client id: 56]"
2368,36_25,Real,22.937942834985346,"[1.1535388558751556, 1.4097780472165315, 0]","[Client id: 36, ( id: 6, corrupt: False ), Client id: 24]"
2369,97_19,Real,22.949879350530956,"[1.698524991145963, 3.307692531718616, 0]","[Client id: 97, ( id: 8, corrupt: False ), Client id: 27]"
2370,73_27,Real,22.967108465607893,"[0.8869306609760791, 0.00034587749942724925, 0]","[Client id: 73, ( id: 10, corrupt: False ), Client id: 65]"
2371,6_17,Real,22.96972715282251,"[0.7867518310747519, 0.6085850488441321, 0]","[Client id: 6, ( id: 9, corrupt: False ), Client id: 74]"
2372,95_28,Real,22.973805782817397,"[0.36366915969030367, 1.3526040022795949, 0]","[Client id: 95, ( id: 9, corrupt: False ), Client id: 98]"
2373,52_29,Real,22.97653738068709,"[0.7434882270592577, 0.3052604812337816, 0]","[Client id: 52, ( id: 1, corrupt: False ), Client id: 84]"
2374,60_18,Real,22.9852651224919,"[1.8767096834724095, 0.3111127900343908, 0]","[Client id: 60, ( id: 3, corrupt: False ), Client id: 82]"
2375,19_23,Real,23.0245786603895,"[0.27701704930211485, 0.3368033525064525, 0]","[Client id: 19, ( id: 10, corrupt: False ), Client id: 60]"
2376,45_33,Real,23.030324959737495,"[0.7725506478356883, 0.6210628234898145, 0]","[Client id: 45, ( id: 8, corrupt: False ), Client id: 33]"
2377,69_13,Real,23.038119833980055,"[5.00644512906798, 1.6789439387356329, 0]","[Client id: 69, ( id: 8, corrupt: False ), Client id: 19]"
2378,61_25,Real,23.060579354228228,"[0.5209196729511932, 1.5615701687428292, 0]","[Client id: 61, ( id: 2, corrupt: False ), Client id: 62]"
2379,80_35,Real,23.062045524830904,"[0.3164296381118861, 0.2846488270372074, 0]","[Client id: 80, ( id: 9, corrupt: False ), Client id: 83]"
2380,27_22,Real,23.065017595870618,"[0.9886974246023523, 0.9933542481486339, 0]","[Client id: 27, ( id: 8, corrupt: False ), Client id: 29]"
2381,59_26,Real,23.072658708705113,"[0.6103812815808005, 0.4029715013229293, 0]","[Client id: 59, ( id: 2, corrupt: False ), Client id: 90]"
2382,9_19,Real,23.085332998689996,"[0.49582252574140495, 0.21403017889274198, 0]","[Client id: 9, ( id: 3, corrupt: False ), Client id: 39]"
2383,76_26,Real,23.08967877976945,"[0.21300009788567392, 0.8121553262421923, 0]","[Client id: 76, ( id: 5, corrupt: False ), Client id: 19]"
2384,21_21,Real,23.105668988174386,"[1.4920374920477213, 0.43936722166091347, 0]","[Client id: 21, ( id: 3, corrupt: False ), Client id: 11]"
2385,14_29,Real,23.112044271836517,"[0.5640308718401821, 0.044772139905073255, 0]","[Client id: 14, ( id: 4, corrupt: False ), Client id: 34]"
2386,52_30,Real,23.116287609608122,"[0.139750228921031, 0.19592755231847747, 0]","[Client id: 52, ( id: 5, corrupt: False ), Client id: 25]"
2387,60_19,Real,23.11917468618578,"[0.13390956369388005, 0.7138630819606308, 0]","[Client id: 60, ( id: 4, corrupt: False ), Client id: 72]"
2388,86_15,Real,23.13256424861716,"[0.8579492081219284, 0.28404063798980644, 0]","[Client id: 86, ( id: 2, corrupt: False ), Client id: 52]"
2389,14_30,Real,23.162853323181878,"[0.05080905134536267, 1.2356261526254473, 0]","[Client id: 14, ( id: 5, corrupt: False ), Client id: 31]"
2390,62_34,Real,23.177606322477107,"[0.46022435494554975, 0.8454163989076363, 0]","[Client id: 62, ( id: 2, corrupt: False ), Client id: 74]"
2391,47_24,Real,23.204329809582607,"[1.8022785078417485, 2.445981116025131, 0]","[Client id: 47, ( id: 3, corrupt: False ), Client id: 74]"
2392,32_24,Real,23.20767072495351,"[0.7056474601877789, 0.03133852646702698, 0]","[Client id: 32, ( id: 2, corrupt: False ), Client id: 25]"
2393,87_23,Real,23.227604938691226,"[2.3403837769481135, 0.2708707802144479, 0]","[Client id: 87, ( id: 10, corrupt: False ), Client id: 89]"
2394,48_18,Real,23.2280085206611,"[0.7083067702095233, 0.7377390740509058, 0]","[Client id: 48, ( id: 4, corrupt: False ), Client id: 13]"
2395,79_26,Real,23.23473482867271,"[0.5858645459619019, 1.2422512160911876, 0]","[Client id: 79, ( id: 2, corrupt: False ), Client id: 93]"
2396,58_22,Real,23.238678086151847,"[0.8416407650192154, 0.2305180424731722, 0]","[Client id: 58, ( id: 2, corrupt: False ), Client id: 30]"
2397,46_29,Real,23.240924766873615,"[0.5354612497538228, 0.8392971534339481, 0]","[Client id: 46, ( id: 1, corrupt: False ), Client id: 33]"
2398,39_22,Real,23.24360242153833,"[0.3215191509280941, 0.20393316008737075, 0]","[Client id: 39, ( id: 7, corrupt: False ), Client id: 93]"
2399,15_27,Real,23.255126149485793,"[0.371112143279213, 1.1375271840523742, 0]","[Client id: 15, ( id: 2, corrupt: False ), Client id: 46]"
2400,51_24,Real,23.25690612524859,"[0.8860649750887898, 0.09719295895636677, 0]","[Client id: 51, ( id: 2, corrupt: False ), Client id: 84]"
2401,68_25,Real,23.2617645013858,"[0.8214313671271317, 0.034742628321367944, 0]","[Client id: 68, ( id: 3, corrupt: False ), Client id: 45]"
2402,17_20,Real,23.26345814901414,"[2.6237169374271283, 0.7606853903741776, 0]","[Client id: 17, ( id: 2, corrupt: False ), Client id: 26]"
2403,16_31,Real,23.268501350597838,"[0.3713455335528481, 0.15226167857934028, 0]","[Client id: 16, ( id: 2, corrupt: False ), Client id: 66]"
2404,6_18,Real,23.276666137471025,"[0.3069389846485158, 2.098476049517771, 0]","[Client id: 6, ( id: 1, corrupt: False ), Client id: 13]"
2405,62_35,Real,23.277998170802228,"[0.10039184832511998, 1.0040364890159967, 0]","[Client id: 62, ( id: 5, corrupt: False ), Client id: 72]"
2406,73_28,Real,23.284386445115963,"[0.3172779795080706, 2.066550652021666, 0]","[Client id: 73, ( id: 1, corrupt: False ), Client id: 90]"
2407,94_21,Real,23.284623785224998,"[0.39038417541816867, 1.4109024336690712, 0]","[Client id: 94, ( id: 8, corrupt: False ), Client id: 69]"
2408,27_23,Real,23.28506452504652,"[0.22004692917590224, 1.817920220876066, 0]","[Client id: 27, ( id: 8, corrupt: False ), Client id: 6]"
2409,63_31,Real,23.29327798252183,"[0.6198857491351814, 0.04076117289788029, 0]","[Client id: 63, ( id: 9, corrupt: False ), Client id: 43]"
2410,3_20,Real,23.305458405654743,"[2.336080131667416, 0.31232827037699445, 0]","[Client id: 3, ( id: 7, corrupt: False ), Client id: 45]"
2411,55_27,Real,23.30963155323481,"[1.0907697407924302, 0.15118536419226816, 0]","[Client id: 55, ( id: 5, corrupt: False ), Client id: 36]"
2412,3_21,Real,23.309971050013015,"[0.004512644358273267, 1.3920597111924595, 0]","[Client id: 3, ( id: 5, corrupt: False ), Client id: 12]"
2413,48_19,Real,23.361314517984955,"[0.1333059973238543, 0.3564897949382605, 0]","[Client id: 48, ( id: 8, corrupt: False ), Client id: 99]"
2414,75_23,Real,23.363699059856206,"[1.8117481847890358, 0.7713463593743225, 0]","[Client id: 75, ( id: 4, corrupt: False ), Client id: 28]"
2415,19_24,Real,23.371860876401797,"[0.3472822160122956, 4.534475683226453, 0]","[Client id: 19, ( id: 6, corrupt: False ), Client id: 40]"
2416,90_32,Real,23.374093135673853,"[0.44302622828797344, 0.3020871906027071, 0]","[Client id: 90, ( id: 9, corrupt: False ), Client id: 41]"
2417,78_35,Real,23.386475108012544,"[0.753088455512061, 5.020456890176947, 0]","[Client id: 78, ( id: 1, corrupt: False ), Client id: 14]"
2418,85_23,Real,23.395489101323577,"[2.268092894177912, 0.4925794642796229, 0]","[Client id: 85, ( id: 10, corrupt: False ), Client id: 39]"
2419,17_21,Real,23.40239035934489,"[0.13893221033074557, 0.21567343255072904, 0]","[Client id: 17, ( id: 8, corrupt: False ), Client id: 54]"
2420,81_26,Real,23.41825227642045,"[1.683289776164686, 1.5876812120314854, 0]","[Client id: 81, ( id: 3, corrupt: False ), Client id: 21]"
2421,73_29,Real,23.446649467098368,"[0.1622630219824042, 0.31720932905966787, 0]","[Client id: 73, ( id: 9, corrupt: False ), Client id: 47]"
2422,4_33,Real,23.450577767185962,"[0.5138381613975921, 0.07012064674721268, 0]","[Client id: 4, ( id: 5, corrupt: False ), Client id: 44]"
2423,37_27,Real,23.457569527182397,"[1.8819718404388557, 1.3575681580259849, 0]","[Client id: 37, ( id: 8, corrupt: False ), Client id: 12]"
2424,6_19,Real,23.47923215316962,"[0.20256601569859353, 0.051745584906692926, 0]","[Client id: 6, ( id: 1, corrupt: False ), Client id: 5]"
2425,20_26,Real,23.489878556270916,"[1.5522955716277211, 0.11898882456071683, 0]","[Client id: 20, ( id: 7, corrupt: False ), Client id: 63]"
2426,83_16,Real,23.49657979685815,"[1.4361851767662277, 1.0353602570656486, 0]","[Client id: 83, ( id: 2, corrupt: False ), Client id: 17]"
2427,56_17,Real,23.497762671996618,"[1.5423530077357577, 1.6747071830435405, 0]","[Client id: 56, ( id: 9, corrupt: False ), Client id: 72]"
2428,36_26,Real,23.499691317269452,"[0.5617484822841065, 1.1305533659878164, 0]","[Client id: 36, ( id: 7, corrupt: False ), Client id: 7]"
2429,89_22,Real,23.502633225777416,"[0.7209547529871495, 0.6186502104708915, 0]","[Client id: 89, ( id: 3, corrupt: False ), Client id: 48]"
2430,98_21,Real,23.51162374357847,"[3.20313629877326, 1.6000327494176654, 0]","[Client id: 98, ( id: 3, corrupt: False ), Client id: 20]"
2431,89_23,Real,23.51884280355682,"[0.016209577779403326, 2.28236555681004, 0]","[Client id: 89, ( id: 3, corrupt: False ), Client id: 51]"
2432,5_23,Real,23.534661479482807,"[0.690019739731256, 1.0431371464150307, 0]","[Client id: 5, ( id: 5, corrupt: False ), Client id: 8]"
2433,72_22,Real,23.534753355136576,"[0.7066225620030454, 1.8885711674075725, 0]","[Client id: 72, ( id: 5, corrupt: False ), Client id: 66]"
2434,14_31,Real,23.539136820819778,"[0.3762834976379003, 2.954454266495453, 0]","[Client id: 14, ( id: 4, corrupt: False ), Client id: 13]"
2435,8_19,Real,23.54258976275217,"[1.487650548088921, 0.5735958684820978, 0]","[Client id: 8, ( id: 6, corrupt: False ), Client id: 28]"
2436,63_32,Real,23.565058904236057,"[0.27178092171422885, 0.3055980717567564, 0]","[Client id: 63, ( id: 9, corrupt: False ), Client id: 9]"
2437,59_27,Real,23.572414524318912,"[0.49975581561379834, 2.39226364540166, 0]","[Client id: 59, ( id: 10, corrupt: False ), Client id: 55]"
2438,70_25,Real,23.58823508827328,"[1.3410259489392156, 0.03452234679024195, 0]","[Client id: 70, ( id: 4, corrupt: False ), Client id: 86]"
2439,14_32,Real,23.593921592029925,"[0.054784771210149324, 0.4557079267651082, 0]","[Client id: 14, ( id: 10, corrupt: False ), Client id: 80]"
2440,98_22,Real,23.5963274923972,"[0.08470374881873154, 0.10280416445066866, 0]","[Client id: 98, ( id: 3, corrupt: False ), Client id: 57]"
2441,0_23,Real,23.61389016193446,"[0.7483291448822452, 1.109728643799789, 0]","[Client id: 0, ( id: 2, corrupt: False ), Client id: 64]"
2442,35_30,Real,23.636314651240095,"[1.8114351112638751, 0.29775538458159334, 0]","[Client id: 35, ( id: 10, corrupt: False ), Client id: 83]"
2443,64_25,Real,23.638162590965116,"[1.7502140021603623, 1.4937223691318116, 0]","[Client id: 64, ( id: 5, corrupt: False ), Client id: 41]"
2444,71_37,Real,23.642682559374823,"[2.0090615591889196, 0.11104012239491355, 0]","[Client id: 71, ( id: 6, corrupt: False ), Client id: 98]"
2445,48_20,Real,23.682857453532797,"[0.3215429355478432, 0.37204336321177245, 0]","[Client id: 48, ( id: 10, corrupt: False ), Client id: 68]"
2446,86_16,Real,23.68617137122937,"[0.5536071226122101, 0.28681596944506677, 0]","[Client id: 86, ( id: 6, corrupt: False ), Client id: 87]"
2447,26_16,Real,23.68824009826076,"[0.7532871148101956, 0.768371710611902, 0]","[Client id: 26, ( id: 1, corrupt: False ), Client id: 56]"
2448,37_28,Real,23.68844529190812,"[0.23087576472572227, 0.8675510881332763, 0]","[Client id: 37, ( id: 5, corrupt: False ), Client id: 19]"
2449,54_30,Real,23.690036554597604,"[3.333934286074996, 1.3662299254765349, 0]","[Client id: 54, ( id: 8, corrupt: False ), Client id: 50]"
2450,58_23,Real,23.69053575621071,"[0.4518576700588652, 2.33595908448297, 0]","[Client id: 58, ( id: 10, corrupt: False ), Client id: 39]"
2451,16_32,Real,23.696961849171252,"[0.42846049857341617, 0.22751343978318456, 0]","[Client id: 16, ( id: 5, corrupt: False ), Client id: 37]"
2452,62_36,Real,23.718556792544575,"[0.4405586217423478, 1.6260591841161738, 0]","[Client id: 62, ( id: 9, corrupt: False ), Client id: 66]"
2453,6_20,Real,23.73004763458446,"[0.25081548141484, 1.0918977271144181, 0]","[Client id: 6, ( id: 8, corrupt: False ), Client id: 0]"
2454,51_25,Real,23.73819109130186,"[0.4812849660532704, 0.7116771188863703, 0]","[Client id: 51, ( id: 9, corrupt: False ), Client id: 79]"
2455,52_31,Real,23.74472874210646,"[0.6284411324983381, 1.7788796730703214, 0]","[Client id: 52, ( id: 9, corrupt: False ), Client id: 14]"
2456,84_28,Real,23.75283051559876,"[1.2233158009423428, 0.7523177814269343, 0]","[Client id: 84, ( id: 2, corrupt: False ), Client id: 57]"
2457,64_26,Real,23.756177103538565,"[0.11801451257344771, 0.7578179828251496, 0]","[Client id: 64, ( id: 4, corrupt: False ), Client id: 73]"
2458,86_17,Real,23.777147559705103,"[0.09097618847573243, 2.86732261230319, 0]","[Client id: 86, ( id: 8, corrupt: False ), Client id: 74]"
2459,5_24,Real,23.777758317647628,"[0.2430968381648203, 0.5098737555370739, 0]","[Client id: 5, ( id: 8, corrupt: False ), Client id: 9]"
2460,3_22,Real,23.807763594079443,"[0.49779254406642676, 0.6031942790099608, 0]","[Client id: 3, ( id: 7, corrupt: False ), Client id: 46]"
2461,15_28,Real,23.80906217429256,"[0.5539360248067672, 0.7592264681480025, 0]","[Client id: 15, ( id: 8, corrupt: False ), Client id: 98]"
2462,87_24,Real,23.811478773135157,"[0.5838738344439317, 0.02202084629118737, 0]","[Client id: 87, ( id: 9, corrupt: False ), Client id: 40]"
2463,6_21,Real,23.83158707238849,"[0.10153943780403318, 0.4211189454150857, 0]","[Client id: 6, ( id: 4, corrupt: False ), Client id: 96]"
2464,80_36,Real,23.83455914834093,"[0.7725136235100247, 0.408341799342186, 0]","[Client id: 80, ( id: 8, corrupt: False ), Client id: 53]"
2465,13_23,Real,23.8382458835244,"[2.9696850042740772, 0.8460156036102076, 0]","[Client id: 13, ( id: 6, corrupt: False ), Client id: 21]"
2466,71_38,Real,23.84499251097506,"[0.20230995160023754, 0.5407349847664665, 0]","[Client id: 71, ( id: 5, corrupt: False ), Client id: 54]"
2467,53_27,Real,23.885606428199484,"[2.718136807694645, 2.345133182411609, 0]","[Client id: 53, ( id: 8, corrupt: False ), Client id: 29]"
2468,21_22,Real,23.89687193813496,"[0.7912029499605758, 0.21804225784931974, 0]","[Client id: 21, ( id: 7, corrupt: False ), Client id: 30]"
2469,42_25,Real,23.914538618437483,"[3.0335541545558518, 0.9812476002913867, 0]","[Client id: 42, ( id: 9, corrupt: False ), Client id: 3]"
2470,67_24,Real,23.91511336731756,"[2.7481697506889953, 0.574885264338507, 0]","[Client id: 67, ( id: 1, corrupt: False ), Client id: 4]"
2471,44_31,Real,23.9201051235074,"[1.3566364093648282, 0.8620753346727325, 0]","[Client id: 44, ( id: 8, corrupt: False ), Client id: 56]"
2472,66_17,Real,23.931443807323763,"[3.0433740779837066, 0.29099937994250324, 0]","[Client id: 66, ( id: 5, corrupt: False ), Client id: 16]"
2473,88_28,Real,23.93661561413998,"[1.7494309832249557, 1.0368395742327, 0]","[Client id: 88, ( id: 3, corrupt: False ), Client id: 27]"
2474,45_34,Real,23.94050174193475,"[0.9101767821972551, 0.23047928605065834, 0]","[Client id: 45, ( id: 2, corrupt: False ), Client id: 18]"
2475,29_26,Real,23.94463074339028,"[4.6328798681201855, 0.31750762233114377, 0]","[Client id: 29, ( id: 4, corrupt: False ), Client id: 16]"
2476,0_24,Real,23.953151369512373,"[0.3392612075779121, 1.149345895134746, 0]","[Client id: 0, ( id: 4, corrupt: False ), Client id: 85]"
2477,11_28,Real,23.953258319521886,"[2.6674355268911745, 0.1655091557783024, 0]","[Client id: 11, ( id: 6, corrupt: False ), Client id: 65]"
2478,48_21,Real,23.964580118056123,"[0.2817226645233271, 0.8709922273030313, 0]","[Client id: 48, ( id: 8, corrupt: False ), Client id: 56]"
2479,42_26,Real,23.96964471362078,"[0.05510609518329813, 0.3146467412341314, 0]","[Client id: 42, ( id: 5, corrupt: False ), Client id: 90]"
2480,68_26,Real,23.970448767809387,"[0.7086842664235867, 0.531406598787451, 0]","[Client id: 68, ( id: 7, corrupt: False ), Client id: 69]"
2481,45_35,Real,23.98282218660032,"[0.04232044466557107, 1.246474562777262, 0]","[Client id: 45, ( id: 6, corrupt: False ), Client id: 66]"
2482,86_18,Real,23.98716624145116,"[0.21001868174605773, 0.44553480758012526, 0]","[Client id: 86, ( id: 10, corrupt: False ), Client id: 83]"
2483,88_29,Real,23.990796434613554,"[0.05418082047357138, 0.11952478264843959, 0]","[Client id: 88, ( id: 2, corrupt: False ), Client id: 6]"
2484,98_23,Real,24.007733999217375,"[0.4114065068201739, 0.3076266620668465, 0]","[Client id: 98, ( id: 9, corrupt: False ), Client id: 69]"
2485,71_39,Real,24.022580489133876,"[0.1775879781588139, 1.223517718865856, 0]","[Client id: 71, ( id: 6, corrupt: False ), Client id: 5]"
2486,83_17,Real,24.031985297607985,"[0.5354055007498355, 1.439021841421848, 0]","[Client id: 83, ( id: 10, corrupt: False ), Client id: 21]"
2487,11_29,Real,24.03246379510466,"[0.07920547558277434, 0.14057727980867865, 0]","[Client id: 11, ( id: 9, corrupt: False ), Client id: 1]"
2488,89_24,Real,24.03452870235343,"[0.5156858987966125, 0.34391813324962744, 0]","[Client id: 89, ( id: 8, corrupt: False ), Client id: 53]"
2489,1_22,Real,24.063888879245322,"[2.801813687594185, 0.19955054764746347, 0]","[Client id: 1, ( id: 2, corrupt: False ), Client id: 29]"
2490,57_22,Real,24.092880987900276,"[1.7694435938560615, 0.39637038130007163, 0]","[Client id: 57, ( id: 4, corrupt: False ), Client id: 54]"
2491,4_34,Real,24.093354155999634,"[0.6427763888136713, 0.42330327024245346, 0]","[Client id: 4, ( id: 8, corrupt: False ), Client id: 38]"
2492,37_29,Real,24.093782998422213,"[0.405337706514092, 0.006989759827578265, 0]","[Client id: 37, ( id: 10, corrupt: False ), Client id: 36]"
2493,15_29,Real,24.107229223649764,"[0.29816704935720384, 0.48291098629042534, 0]","[Client id: 15, ( id: 3, corrupt: False ), Client id: 31]"
2494,28_20,Real,24.11589459695805,"[1.2668685593337201, 0.07695481417758698, 0]","[Client id: 28, ( id: 10, corrupt: False ), Client id: 74]"
2495,72_23,Real,24.13653633598519,"[0.6017829808486157, 0.03880642379168283, 0]","[Client id: 72, ( id: 1, corrupt: False ), Client id: 86]"
2496,43_23,Real,24.151028886764905,"[3.678049561781486, 0.9708282758899207, 0]","[Client id: 43, ( id: 4, corrupt: False ), Client id: 60]"
2497,55_28,Real,24.17231825679074,"[0.8626867035559291, 0.016066831773269234, 0]","[Client id: 55, ( id: 10, corrupt: False ), Client id: 11]"
2498,55_29,Real,24.17373864649016,"[0.001420389699421017, 3.168260325074057, 0]","[Client id: 55, ( id: 6, corrupt: False ), Client id: 28]"
2499,10_28,Real,24.175081383216224,"[1.6411796795404265, 0.2386576694734708, 0]","[Client id: 10, ( id: 10, corrupt: False ), Client id: 84]"
2500,17_22,Real,24.207430096284895,"[0.8050397369400084, 1.5697198752988992, 0]","[Client id: 17, ( id: 4, corrupt: False ), Client id: 78]"
2501,22_31,Real,24.21036004811717,"[2.221960795542666, 0.17073177416326657, 0]","[Client id: 22, ( id: 6, corrupt: False ), Client id: 31]"
2502,61_26,Real,24.218616613398172,"[1.1580372591699437, 4.448155605453459, 0]","[Client id: 61, ( id: 3, corrupt: False ), Client id: 17]"
2503,31_33,Real,24.219284585094158,"[3.2748229450130975, 2.111275834182976, 0]","[Client id: 31, ( id: 3, corrupt: False ), Client id: 26]"
2504,68_27,Real,24.22117414988229,"[0.2507253820729029, 0.03965795721555785, 0]","[Client id: 68, ( id: 2, corrupt: False ), Client id: 94]"
2505,38_23,Real,24.22711611358784,"[1.4113018465984766, 1.030351942962335, 0]","[Client id: 38, ( id: 9, corrupt: False ), Client id: 71]"
2506,95_29,Real,24.22937849006388,"[1.2555727072464817, 0.02645727576363388, 0]","[Client id: 95, ( id: 6, corrupt: False ), Client id: 89]"
2507,0_25,Real,24.232324520955626,"[0.27917315144325394, 0.15052316094357085, 0]","[Client id: 0, ( id: 10, corrupt: False ), Client id: 36]"
2508,4_35,Real,24.23736264168129,"[0.14400848568165603, 0.5579777003280952, 0]","[Client id: 4, ( id: 8, corrupt: False ), Client id: 16]"
2509,62_37,Real,24.24668663776594,"[0.528129845221366, 0.6509412147530944, 0]","[Client id: 62, ( id: 7, corrupt: False ), Client id: 38]"
2510,41_36,Real,24.25172566180887,"[1.5032569205435637, 0.7838066729954136, 0]","[Client id: 41, ( id: 8, corrupt: False ), Client id: 98]"
2511,23_35,Real,24.263808803648097,"[2.120051872501907, 0.03619825429715061, 0]","[Client id: 23, ( id: 3, corrupt: False ), Client id: 15]"
2512,47_25,Real,24.27041903352845,"[1.0660892239458433, 0.5801005779163132, 0]","[Client id: 47, ( id: 1, corrupt: False ), Client id: 84]"
2513,28_21,Real,24.27500916005105,"[0.1591145630929984, 3.056386330071179, 0]","[Client id: 28, ( id: 9, corrupt: False ), Client id: 63]"
2514,94_22,Real,24.28960075999652,"[1.004976974771523, 0.9773469398973157, 0]","[Client id: 94, ( id: 7, corrupt: False ), Client id: 87]"
2515,23_36,Real,24.300622151481264,"[0.036813347833168836, 0.6889637671701423, 0]","[Client id: 23, ( id: 4, corrupt: False ), Client id: 91]"
2516,30_22,Real,24.305674956675364,"[2.124182955493448, 0.09236331865265601, 0]","[Client id: 30, ( id: 2, corrupt: False ), Client id: 16]"
2517,63_33,Real,24.313035261987075,"[0.7479763577510178, 2.4162670042477123, 0]","[Client id: 63, ( id: 8, corrupt: False ), Client id: 9]"
2518,10_29,Real,24.31621009160127,"[0.1411287083850485, 0.5923212591194623, 0]","[Client id: 10, ( id: 3, corrupt: False ), Client id: 71]"
2519,9_20,Real,24.325303860976945,"[1.2399708622869496, 0.013836045621731083, 0]","[Client id: 9, ( id: 6, corrupt: False ), Client id: 80]"
2520,48_22,Real,24.33568850085789,"[0.37110838280176733, 0.8502180922870235, 0]","[Client id: 48, ( id: 6, corrupt: False ), Client id: 62]"
2521,15_30,Real,24.36117435350317,"[0.2539451298534056, 1.9753092818850575, 0]","[Client id: 15, ( id: 2, corrupt: False ), Client id: 26]"
